Date,Q_FLAG,LATITUDE,LONGITUDE,DEPTH,VCAR,VTPK,VWH$,VCMX,VTP$,WDIR,WSPD,GSPD,WDIR2,WSPD2,GSPD2,ATMS,ATMS2,DRYT,SSTP
11/16/2005,1.5,49.91,124.99,14,0.267916667,3.715,0.254166667,0.625,3.745833333,144.9166667,3.495833333,4.420833333,140.0833333,3.391666667,4.341666667,1032.75,1032.504167,6.354166667,9.1625
11/16/2006,1,49.91,124.99,14,0.916666667,4.00952381,0.923809524,2.09047619,4.052380952,147.9047619,9.371428571,11.52380952,159.047619,9.328571429,11.53333333,1005.166667,1005.057143,7.242857143,9.10952381
11/16/2007,1,49.91,124.99,14,0.86125,4.417916667,0.866666667,1.745833333,4.425,144,6.241666667,7.841666667,147.875,6.579166667,8.316666667,1004.941667,1004.891667,9.858333333,9.4125
11/16/2008,2.25,49.91,124.99,14,0.116666667,2.861666667,0.108333333,0.266666667,2.991666667,130.8333333,2.033333333,2.720833333,171.125,2.429166667,3.166666667,1021.929167,1021.983333,8.8875,9.5
11/16/2009,1,49.91,124.99,14,1.29625,4.924583333,1.291666667,3.408333333,4.970833333,152.4583333,11.0125,13.55833333,137.4166667,11.49583333,14.275,999.2041667,999.25,9.775,9.1625
11/16/2010,1.409090909,49.91,124.99,14,0.342727273,3.078636364,0.340909091,0.959090909,3.059090909,297.4545455,5.881818182,7.172727273,6.409090909,1.377272727,0.272727273,1013.340909,1013.390909,9.413636364,9.809090909
11/16/2011,1.375,49.91,124.99,14,0.83,4.25125,0.833333333,2.716666667,4.170833333,153.4583333,8.991666667,11.24166667,148.5833333,9.466666667,11.84166667,1017.175,1017.054167,-51.3,8.458333333
11/16/2012,1.875,49.91,124.99,14,0.516666667,3.488333333,0.508333333,1.729166667,3.404166667,138.0833333,7.0375,8.608333333,133.8333333,7.3625,9.15,1011.3625,1011.2125,-51.3,8.754166667
11/16/2013,3.7,49.91,124.99,14,0.726,25.791,0.595,1.565,3.54,275.15,8.865,10.695,304.65,9.215,11.245,996.76,996.76,7.605,9.305
11/16/2014,2,49.91,124.99,14,0.0875,18.22625,0.058333333,0.195833333,2.804166667,281.2083333,2.308333333,3.2125,279.6666667,2.529166667,3.45,1033.991667,1033.9875,4.558333333,9.0375
11/16/2015,2.909090909,49.91,124.99,14,1.218181818,22.21318182,1.072727273,2.972727273,3.954545455,194.3636364,9.35,11.56363636,197.6818182,9.531818182,11.84090909,1013.127273,1013.122727,6.559090909,9.963636364
11/16/2016,2.25,49.91,124.99,14,0.276666667,14.47125,0.2625,0.504166667,3.866666667,140.8333333,2.1125,3.041666667,143.6666667,2.3125,3.258333333,1013.291667,1013.283333,7.658333333,10.09166667
11/16/2017,2.434782609,49.91,124.99,14,0.424347826,22.5573913,0.369565217,0.747826087,3.32173913,191.5217391,3.665217391,4.72173913,214.173913,4.065217391,5.186956522,998.8086957,998.773913,6.817391304,9.2
11/16/2018,3,49.91,124.99,14,0.25,22.31833333,0.216666667,0.608333333,2.8375,321.7083333,3.654166667,4.429166667,268.7083333,3.945833333,4.754166667,1024.008333,1023.970833,9.475,9.9125
11/16/2019,2.125,49.91,124.99,14,0.7825,20.56791667,0.7125,1.783333333,3.433333333,180.625,6.654166667,8.2125,191.0833333,6.925,8.525,1021.470833,1021.479167,9.683333333,10.19166667
11/16/2020,0,49.91,124.99,14,10000,10000,0.229166667,0.829166667,2.654166667,208.5416667,2.845833333,3.766666667,0,0,0,1016.291667,1016.2875,7.195833333,10.77916667
11/16/2021,0,49.91,124.99,14,10000,10000,0.204545455,0.809090909,2.727272727,273.3181818,4.336363636,5.5,203.3181818,4.554545455,5.727272727,1022.868182,1022.868182,6.240909091,-51.3
11/17/2005,3.625,49.91,124.99,14,0.037083333,4.62125,0.0125,0.333333333,3.7625,251.25,1.916666667,2.5625,246.625,1.733333333,2.3625,1033.866667,1033.591667,7.008333333,8.925
11/17/2006,1,49.91,124.99,14,1.205416667,4.862083333,1.2,2.316666667,4.833333333,146.4166667,10.82083333,13.54166667,141,10.78333333,13.49583333,1012.6375,1012.55,8.816666667,9.2625
11/17/2007,1,49.91,124.99,14,0.614583333,3.545,0.620833333,1.454166667,3.5625,124.5,6.995833333,8.4375,128.875,7.291666667,8.883333333,1008.841667,1008.783333,8.754166667,9.291666667
11/17/2008,1,49.91,124.99,14,0.194583333,2.9875,0.191666667,0.420833333,3.0375,136.3333333,3.0375,3.816666667,123.6666667,3.375,4.241666667,1018.066667,1018.1125,9.575,9.516666667
11/17/2009,1,49.91,124.99,14,0.700833333,4.341666667,0.704166667,1.608333333,4.204166667,161.3333333,8.8625,11.37083333,146.1666667,9.266666667,12.02083333,997.1958333,997.2416667,7.275,9.045833333
11/17/2010,1,49.91,124.99,14,0.945,3.8275,0.9625,2.5875,3.825,135.125,10.775,13.275,24.25,2.425,0.4875,1008.7625,1008.8125,8.425,9.8
11/17/2011,1,49.91,124.99,14,0.6075,3.991666667,0.620833333,1.916666667,3.958333333,183.125,6.170833333,8.029166667,167.25,6.225,8.1875,1001.9875,1001.858333,-51.3,8.516666667
11/17/2012,1,49.91,124.99,14,1.442916667,5.44625,1.445833333,3.825,5.441666667,138.4166667,11.52083333,14.375,135.125,11.85,15.04166667,997.1041667,996.9333333,-51.3,8.954166667
11/17/2013,2.304347826,49.91,124.99,14,0.467391304,19.78391304,0.413043478,0.952173913,3.526086957,223,3.586956522,4.969565217,216.3913043,3.826086957,5.295652174,1005.252174,1005.252174,6.904347826,9.104347826
11/17/2014,1.75,49.91,124.99,14,0.057916667,10.41541667,0.025,0.116666667,3.925,267.25,1.766666667,2.545833333,267.4583333,1.979166667,2.770833333,1029.370833,1029.3625,4.916666667,8.429166667
11/17/2015,3.086956522,49.91,124.99,14,1.343043478,21.10565217,1.217391304,2.734782609,4.669565217,170.9565217,9.865217391,12.15217391,175.4782609,10.07391304,12.37391304,1001.26087,1001.256522,8.443478261,10.13478261
11/17/2016,3.347826087,49.91,124.99,14,0.713478261,23.18565217,0.643478261,1.186956522,3.7,136.7391304,5.904347826,7.182608696,138,6.104347826,7.417391304,1018.195652,1018.182609,8.347826087,10.16956522
11/17/2017,2.125,49.91,124.99,14,0.130416667,23.10541667,0.120833333,0.316666667,2.358333333,194.5,2.279166667,3.025,208.2083333,2.6125,3.445833333,1010.604167,1010.5625,6.3375,8.941666667
11/17/2018,1,49.91,124.99,14,0.077083333,17.64,0.095833333,0.133333333,2.575,259.0416667,2.133333333,2.879166667,222.5833333,2.404166667,3.220833333,1028.054167,1028.016667,6.1625,9.3125
11/17/2019,2.05,49.91,124.99,14,1.516,13.4495,1.425,3.16,5.085,173.7,8.55,10.585,181.35,8.815,10.865,1014.785,1014.78,10.66,9.95
11/17/2020,0,49.91,124.99,14,10000,10000,0.934782609,2.547826087,4.008695652,144.9130435,9.113043478,11.69565217,0,0,0,992.5521739,992.526087,7.504347826,10.43043478
11/17/2021,0,49.91,124.99,14,10000,10000,0.1125,0.383333333,2.266666667,193.3333333,2.216666667,3.1125,173.125,2.433333333,3.333333333,1030.416667,1030.416667,5.525,-51.3
11/18/2005,3.375,49.91,124.99,14,0.043333333,4.01125,0.020833333,0.141666667,3.483333333,246.9166667,2.208333333,2.879166667,241.6666667,2.079166667,2.795833333,1031.495833,1031.254167,7.325,8.8375
11/18/2006,1,49.91,124.99,14,1.259166667,4.9775,1.266666667,2.316666667,4.841666667,136.5,9.720833333,12.02916667,131.375,9.633333333,12.01666667,1017.691667,1017.620833,9.279166667,9.258333333
11/18/2007,1,49.91,124.99,14,0.24826087,3,0.247826087,0.795652174,3.030434783,220.8695652,2.795652174,3.852173913,224.3043478,3.069565217,4.195652174,1015.626087,1015.569565,6.482608696,8.82173913
11/18/2008,1,49.91,124.99,14,0.385833333,3.176666667,0.3875,0.975,3.241666667,298.75,5.991666667,7.304166667,285.5,6.354166667,7.841666667,1021.733333,1021.8125,9.095833333,9.445833333
11/18/2009,1,49.91,124.99,14,1.072083333,4.360833333,1.079166667,3.333333333,4.366666667,162.0416667,10.90416667,13.57083333,146.9583333,11.4375,14.3625,1007.25,1007.304167,6.120833333,8.983333333
11/18/2010,1,49.91,124.99,14,0.211666667,2.778333333,0.216666667,0.6,2.866666667,196.1666667,3.975,5.233333333,24.66666667,3.866666667,0.825,1008.391667,1008.475,4.275,9.433333333
11/18/2011,1,49.91,124.99,14,0.372083333,3.1175,0.370833333,1.670833333,3.2375,262.75,5.775,7.458333333,258.0416667,5.941666667,7.7375,1003.291667,1003.145833,-51.3,8.333333333
11/18/2012,1,49.91,124.99,14,1.297916667,4.999166667,1.3,3.8875,5,131.375,13.05,16.19583333,129.3333333,13.47083333,17.025,998.75,998.5833333,-51.3,8.816666667
11/18/2013,2.75,49.91,124.99,14,0.181666667,21.94916667,0.158333333,0.370833333,2.641666667,305.4583333,3.054166667,4.016666667,279.5,3.25,4.304166667,1008.633333,1008.633333,6.8875,9.1
11/18/2014,2.5,49.91,124.99,14,0.0525,8.56125,0.0125,0.1,4.966666667,238.6666667,1.029166667,1.670833333,242.9166667,1.258333333,1.9,1022.254167,1022.233333,5.641666667,8.275
11/18/2015,2.857142857,49.91,124.99,14,0.315714286,23.13,0.252380952,0.733333333,2.961904762,305.1428571,4.242857143,5.414285714,306.2380952,4.438095238,5.695238095,1017.995238,1017.980952,6.661904762,9.814285714
11/18/2016,3.625,49.91,124.99,14,0.593333333,25.085,0.520833333,1.204166667,3.275,115.7916667,5.3625,6.566666667,119.4166667,5.55,6.7625,1019.033333,1019.020833,8.4375,10.175
11/18/2017,2.636363636,49.91,124.99,14,1.129090909,18.87227273,1.054545455,1.972727273,4.454545455,117.5454545,9.422727273,11.43636364,139.7727273,10.12272727,12.33636364,1019.922727,1019.890909,8.45,9.127272727
11/18/2018,1,49.91,124.99,14,0.065,16.66291667,0.095833333,0.029166667,2.375,263.3333333,1.2625,2.133333333,251.125,1.541666667,2.454166667,1024.783333,1024.758333,5.420833333,8.720833333
11/18/2019,1.625,49.91,124.99,14,0.0925,22.875,0.054166667,0.5625,2.879166667,172.25,1.379166667,1.875,136.1666667,1.691666667,2.1875,1017.1,1017.1,9.475,10.03333333
11/18/2020,0,49.91,124.99,14,10000,10000,0.566666667,1.441666667,3.570833333,144.1666667,6.316666667,8.129166667,0,0,0,998.3833333,998.3833333,8.808333333,10.82916667
11/18/2021,0,49.91,124.99,14,10000,10000,0.054166667,0.295833333,2.2125,188.5,2.466666667,3.433333333,183.4583333,2.670833333,3.608333333,1017.375,1017.3625,4.7,-51.3
11/19/2005,3.375,49.91,124.99,14,0.042916667,3.611666667,0.020833333,0.091666667,3.2625,245.875,1.795833333,2.625,240.5,1.6875,2.533333333,1028.625,1028.366667,6.879166667,8.820833333
11/19/2006,1,49.91,124.99,14,1.418888889,5.163888889,1.422222222,3.05,5.144444444,159.7777778,11.61111111,14.55555556,153.3333333,11.63888889,14.62222222,1004.233333,1004.138889,10.52777778,9.261111111
11/19/2007,1,49.91,124.99,14,0.514545455,3.758636364,0.513636364,1.254545455,3.772727273,135.5454545,6.013636364,7.454545455,139.6818182,6.213636364,7.836363636,1016.45,1016.4,6.277272727,8.913636364
11/19/2008,1.875,49.91,124.99,14,0.1375,2.583333333,0.129166667,0.508333333,2.7,235.7916667,3.079166667,4.108333333,221.1666667,3.479166667,4.579166667,1025.941667,1025.9875,6.0875,9.108333333
11/19/2009,1,49.91,124.99,14,1.461666667,5.257916667,1.470833333,3.625,5.208333333,156.2083333,10.6625,13.32083333,141.5,11.17083333,14.0625,1001.716667,1001.775,7.483333333,8.9375
11/19/2010,1,49.91,124.99,14,0.230416667,2.523333333,0.225,0.775,2.579166667,333.9583333,5.258333333,6.595833333,25.875,7.975,1.658333333,1010.85,1010.916667,2.641666667,9.175
11/19/2011,1,49.91,124.99,14,0.181666667,2.545,0.183333333,1.375,2.645833333,312.875,4.891666667,6.358333333,305.7083333,5.0125,6.6625,1009.970833,1009.825,-51.3,7.908333333
11/19/2012,1,49.91,124.99,14,1.29125,5.179583333,1.291666667,3.470833333,5.108333333,137.7916667,10.91666667,13.6,135.875,11.31666667,14.33333333,993.7208333,993.5625,-51.3,8.808333333
11/19/2013,3.526315789,49.91,124.99,14,0.453157895,26.53631579,0.363157895,1.015789474,2.836842105,270.2631579,6.742105263,8.252631579,245.1578947,7.026315789,8.642105263,1005.994737,1005.994737,5.905263158,8.942105263
11/19/2014,3,49.91,124.99,14,0.050833333,8.025833333,0.008333333,0.1,6.745833333,262.6666667,1.458333333,1.9875,270.5,1.65,2.195833333,1016.995833,1016.991667,6.270833333,8.208333333
11/19/2015,3.086956522,49.91,124.99,14,0.340869565,22.85173913,0.243478261,0.891304348,3.32173913,279.6086957,5.073913043,6.4,280.9565217,5.317391304,6.756521739,1023.530435,1023.521739,5.482608696,9.730434783
11/19/2016,2.625,49.91,124.99,14,0.537083333,17.3425,0.5,0.9,3.483333333,99.625,4.2625,5.3875,98.16666667,4.275,5.5625,1005.941667,1005.916667,8.220833333,10.0375
11/19/2017,2,49.91,124.99,14,2.184444444,13.57388889,2.033333333,4.95,6.155555556,123.9444444,12.51666667,15.53333333,146.5555556,13.31666667,16.58888889,1005.183333,1005.144444,8.777777778,9.177777778
11/19/2018,1,49.91,124.99,14,0.066666667,16.72333333,0.1,0.095833333,2.6125,184.9166667,1.320833333,2.233333333,195.375,1.5875,2.541666667,1021.820833,1021.808333,4.966666667,8.4
11/19/2019,3.526315789,49.91,124.99,14,0.438947368,28.16789474,0.368421053,0.947368421,2.868421053,297.4736842,7.073684211,8.478947368,304.1578947,7.342105263,8.789473684,1008.926316,1008.926316,9.463157895,10.04210526
11/19/2020,0,49.91,124.99,14,10000,10000,0.183333333,0.704166667,2.475,150.5833333,3.345833333,4.275,0,0,0,1014.195833,1014.195833,6.820833333,10.32916667
11/19/2021,0,49.91,124.99,14,10000,10000,0.241666667,1.070833333,2.541666667,294.0416667,5.645833333,6.816666667,284.9166667,5.829166667,7.058333333,1018.554167,1018.545833,5.845833333,-51.3
11/20/2005,2.875,49.91,124.99,14,0.047083333,3.104166667,0.0375,0.445833333,2.570833333,307.375,2.058333333,3.016666667,300.5833333,1.933333333,2.908333333,1027.9125,1027.654167,5.995833333,9.008333333
11/20/2006,1,49.91,124.99,14,0.617083333,3.715833333,0.616666667,1.408333333,3.6375,163.875,7.508333333,9.270833333,157.2083333,7.420833333,9.225,1008.158333,1008.0625,7.366666667,9.0625
11/20/2007,1.571428571,49.91,124.99,14,0.115238095,2.414285714,0.104761905,0.3,2.314285714,307.7619048,3.361904762,4.414285714,311.0952381,3.580952381,4.738095238,1030.857143,1030.819048,5.476190476,8.595238095
11/20/2008,2.25,49.91,124.99,14,0.295,3.095,0.295833333,0.595833333,3.195833333,222.4583333,3.979166667,5.158333333,208.375,4.433333333,5.7125,1012.033333,1012.079167,6.7625,8.9
11/20/2009,1,49.91,124.99,14,0.974347826,4.595217391,0.97826087,2.256521739,4.652173913,179.4782609,8.073913043,9.956521739,164.3913043,8.460869565,10.6173913,994.0782609,994.1434783,8.439130435,8.795652174
11/20/2010,1,49.91,124.99,14,0.431666667,3.031666667,0.433333333,1.3,3,320.1666667,7.25,9.4,7,4.866666667,1,1008.083333,1008.166667,3.033333333,9.116666667
11/20/2011,1.625,49.91,124.99,14,0.39375,3.27125,0.3875,1.245833333,3.308333333,196.125,5.516666667,7.133333333,190.7916667,5.7375,7.558333333,1013.120833,1012.970833,-51.3,7.870833333
11/20/2012,1,49.91,124.99,14,0.695416667,3.994583333,0.7,2.075,3.954166667,134.7916667,8.058333333,9.966666667,135.4583333,8.266666667,10.40416667,998.4458333,998.2916667,-51.3,8.841666667
11/20/2013,3.181818182,49.91,124.99,14,0.4,24.62954545,0.327272727,0.85,2.622727273,290.0909091,5.909090909,7.445454545,315.0454545,6.15,7.85,1024.159091,1024.163636,3.254545455,8.568181818
11/20/2014,2.375,49.91,124.99,14,0.830416667,11.83166667,0.775,1.520833333,5.170833333,165.9583333,7.275,8.966666667,169.375,7.475,9.204166667,1009.725,1009.7125,8.416666667,8.866666667
11/20/2015,2.875,49.91,124.99,14,0.281666667,22.22166667,0.216666667,0.670833333,2.683333333,315.8333333,4,5.25,318.0416667,4.2375,5.570833333,1032.445833,1032.433333,5.370833333,9.420833333
11/20/2016,2.565217391,49.91,124.99,14,1.006521739,16.88782609,0.952173913,1.913043478,4.32173913,114.1304348,8.3,10.30869565,115.1304348,8.426086957,10.50869565,1001.026087,1001,9.873913043,10.1
11/20/2017,3.045454545,49.91,124.99,14,0.584090909,21.84318182,0.531818182,1.1,3.931818182,232.0454545,4.759090909,6.109090909,237.6818182,5.204545455,6.609090909,1003.004545,1002.968182,7.254545455,9.136363636
11/20/2018,1,49.91,124.99,14,0.072083333,17.04041667,0.1,0.1125,2.958333333,202.1666667,1.483333333,2.166666667,211.7916667,1.7625,2.508333333,1016.154167,1016.104167,5.65,8.958333333
11/20/2019,3.25,49.91,124.99,14,0.31,23.10583333,0.25,0.679166667,2.645833333,287.8333333,4.4875,5.504166667,281.25,4.75,5.8,1021.891667,1021.891667,7.941666667,9.795833333
11/20/2020,0,49.91,124.99,14,10000,10000,0.783333333,1.8,4.120833333,144.5833333,6.708333333,8.691666667,0,0,0,1025.370833,1025.375,8.1875,10.67083333
11/20/2021,0,49.91,124.99,14,10000,10000,0.220833333,0.641666667,2.633333333,177.9166667,3.45,4.395833333,188.0416667,3.679166667,4.620833333,1030.383333,1030.3875,6.566666667,-51.3
11/21/2005,3.875,49.91,124.99,14,0.034583333,5.071666667,0.004166667,0.1375,4.325,246.2916667,1.329166667,2.2875,270.5416667,1.158333333,2.154166667,1028.441667,1028.195833,5.366666667,9.025
11/21/2006,1,49.91,124.99,14,0.729166667,4.169166667,0.729166667,1.333333333,4.133333333,148.3333333,6.916666667,9.295833333,142.7916667,6.829166667,9.279166667,999.1541667,999.05,7.504166667,8.970833333
11/21/2007,2.25,49.91,124.99,14,0.052916667,2.585833333,0.058333333,0.0875,2.508333333,325.9166667,2.233333333,3.104166667,329.0833333,2.425,3.379166667,1034.758333,1034.725,5.383333333,7.954166667
11/21/2008,1,49.91,124.99,14,1.264166667,4.620416667,1.270833333,3.770833333,4.616666667,189.4583333,10.225,12.50833333,177.5416667,10.69166667,13.2625,1016.45,1016.495833,8.291666667,9.191666667
11/21/2009,1.25,49.91,124.99,14,0.39875,2.969166667,0.3875,0.945833333,2.904166667,209.25,5.925,7.3375,193.75,6.25,7.725,1007.2375,1007.2875,6.2375,8.6625
11/21/2010,1,49.91,124.99,14,0.399565217,2.870434783,0.395652174,1.104347826,2.947826087,324.4782609,7.056521739,9.160869565,0,0,0,1009.434783,1009.5,2.334782609,8.947826087
11/21/2011,1,49.91,124.99,14,1.496666667,5.646666667,1.504166667,4.35,5.695833333,131.9166667,13.1375,16.3125,131.5833333,13.67083333,17.19583333,1001.808333,1001.65,-51.3,8.379166667
11/21/2012,1.125,49.91,124.99,14,0.354583333,3.120416667,0.345833333,1.0625,3.145833333,246.375,4.8375,5.9125,244.125,4.983333333,6.229166667,1004.033333,1003.866667,-51.3,8.6875
11/21/2013,1.625,49.91,124.99,14,0.065,15.45791667,0.079166667,0.058333333,2.470833333,247.375,2.116666667,3.054166667,237.2083333,2.2875,3.291666667,1035.85,1035.85,4.058333333,8.329166667
11/21/2014,2.5,49.91,124.99,14,1.298181818,16.74136364,1.218181818,2.359090909,4.813636364,128.0909091,9.290909091,11.66818182,128.5909091,9.568181818,12.02727273,1002.936364,1002.927273,9.831818182,9.518181818
11/21/2015,2.5,49.91,124.99,14,0.144166667,21.48333333,0.104166667,0.341666667,3.1,314.0416667,3.095833333,4.0625,317.0416667,3.2625,4.2875,1031.625,1031.604167,4.9125,9.125
11/21/2016,2.5,49.91,124.99,14,0.654545455,16.54954545,0.627272727,1.127272727,3.804545455,159.7272727,5.181818182,6.418181818,175.0909091,5.45,6.727272727,1008.145455,1008.127273,9.922727273,10.20909091
11/21/2017,3.125,49.91,124.99,14,0.2325,28.44,0.195833333,0.5625,2.6625,123.5833333,3.816666667,4.6625,146,4.2125,5.1375,1014.433333,1014.404167,6.979166667,8.95
11/21/2018,2.565217391,49.91,124.99,14,0.786956522,23.95217391,0.704347826,1.7,3.92173913,127.0869565,6.07826087,7.543478261,156.6956522,6.530434783,8.130434783,1006.404348,1006.378261,9.113043478,9.243478261
11/21/2019,2,49.91,124.99,14,0.074166667,18.64125,0.045833333,0.495833333,2.604166667,284.1666667,1.458333333,2.091666667,247.7083333,1.745833333,2.404166667,1017.575,1017.566667,6.6375,9.470833333
11/21/2020,0,49.91,124.99,14,10000,10000,0.183333333,1.016666667,2.670833333,191.5,3.191666667,4.058333333,0,0,0,1030.433333,1030.441667,6.983333333,10.72916667
11/21/2021,0,49.91,124.99,14,10000,10000,0.775,1.8375,4.125,119.8333333,8.391666667,9.925,129.1666667,8.6125,10.16666667,1029.883333,1029.883333,7.483333333,-51.3
11/22/2005,3.75,49.91,124.99,14,0.035,4.875416667,0.008333333,0.233333333,3.866666667,244.7916667,1.016666667,1.883333333,239.2083333,0.858333333,1.716666667,1024.945833,1024.670833,4.233333333,8.779166667
11/22/2006,1,49.91,124.99,14,0.6375,3.74875,0.645833333,1.133333333,3.7375,150.0416667,7.779166667,9.416666667,144.7083333,7.745833333,9.433333333,1005.2875,1005.175,7.3875,8.954166667
11/22/2007,1.9,49.91,124.99,14,0.0715,2.582,0.075,0.17,2.475,291.7,2.68,3.475,293.45,2.885,3.765,1033.065,1033.045,4.68,7.705
11/22/2008,1.260869565,49.91,124.99,14,0.539565217,3.712173913,0.552173913,1.413043478,3.726086957,209.1304348,3.808695652,5.030434783,219.0434783,4.195652174,5.547826087,1016.182609,1016.234783,7.186956522,9.082608696
11/22/2009,1.375,49.91,124.99,14,0.93375,4.645,0.933333333,2.0875,4.641666667,211.8333333,6.358333333,8.079166667,196.2916667,6.716666667,8.620833333,1001.116667,1001.1875,6.1875,8.670833333
11/22/2010,1.25,49.91,124.99,14,0.567083333,3.37375,0.579166667,1.6,3.141666667,192.75,9.154166667,11.825,1.166666667,0.404166667,0.65,1009.420833,1009.475,-0.166666667,8.145833333
11/22/2011,1,49.91,124.99,14,1.265,4.90875,1.2625,5.133333333,4.925,149.4583333,11.2625,14.26666667,150.9583333,11.67083333,15.00833333,992.1166667,991.9708333,-51.3,8.504166667
11/22/2012,1.5,49.91,124.99,14,0.669166667,3.799583333,0.675,1.9125,3.695833333,138.5833333,8.266666667,10.025,137.5416667,8.570833333,10.625,1022.875,1022.708333,-51.3,8.604166667
11/22/2013,2.125,49.91,124.99,14,0.062916667,11.86375,0.058333333,0.070833333,2.683333333,250.75,2.329166667,3.204166667,239.7083333,2.4625,3.416666667,1038.35,1038.35,4.816666667,8.166666667
11/22/2014,2.25,49.91,124.99,14,0.37625,17.81916667,0.345833333,0.679166667,3.841666667,275.375,3.558333333,4.6125,274.9166667,3.770833333,4.85,1001.008333,1000.995833,8.625,9.479166667
11/22/2015,1.75,49.91,124.99,14,0.09,14.3425,0.070833333,0.191666667,3.35,300.9166667,2.745833333,3.541666667,305.3333333,2.9,3.7125,1023.333333,1023.329167,5.970833333,8.941666667
11/22/2016,2.2,49.91,124.99,14,1.842,14.5625,1.72,3.995,5.065,129.95,12.58,15.625,129.85,12.775,15.8,1009.625,1009.605,9.59,10.17
11/22/2017,1.913043478,49.91,124.99,14,0.810869565,11.72434783,0.77826087,1.452173913,4.42173913,163.6956522,5.660869565,7.169565217,155.826087,6.117391304,7.743478261,1008.347826,1008.3,9.117391304,8.873913043
11/22/2018,3.25,49.91,124.99,14,0.695416667,25.41041667,0.625,1.395833333,3.966666667,177.9166667,5.604166667,7.041666667,201,6.05,7.6125,1000.7375,1000.708333,9.0375,9.625
11/22/2019,2,49.91,124.99,14,0.105416667,23.78416667,0.045833333,0.6375,2.579166667,224.3333333,1.679166667,2.529166667,233.9166667,2.008333333,2.875,1021.9375,1021.9375,6.641666667,9.2375
11/22/2020,0,49.91,124.99,14,10000,10000,0.529166667,1.516666667,3.25,118.1666667,6.495833333,7.75,0,0,0,1018.375,1018.370833,7.020833333,10.38333333
11/22/2021,0,49.91,124.99,14,10000,10000,1.171428571,2.861904762,4.552380952,126.4285714,10.55238095,12.75238095,135.9047619,10.77619048,13.06666667,1015.966667,1015.952381,8.261904762,-51.3
11/23/2005,2.875,49.91,124.99,14,0.045416667,4.015,0.0375,0.125,2.725,203.2916667,1.7375,2.691666667,197.4583333,1.591666667,2.55,1021.366667,1021.108333,4.425,8.608333333
11/23/2006,1.947368421,49.91,124.99,14,0.333157895,3.728947368,0.331578947,0.6,3.263157895,164.3157895,4.684210526,5.915789474,159.6315789,4.505263158,5.736842105,1006.178947,1006.052632,5.131578947,8.647368421
11/23/2007,3,49.91,124.99,14,0.046111111,3.251666667,0.033333333,0.083333333,3.038888889,263.6111111,2.216666667,3.038888889,267.0555556,2.4,3.305555556,1029.088889,1029.05,4.277777778,8.022222222
11/23/2008,1.625,49.91,124.99,14,0.2425,2.925833333,0.233333333,0.641666667,2.9125,160.875,4.108333333,5.070833333,162.875,4.504166667,5.5875,1024.516667,1024.558333,7,9.025
11/23/2009,1.875,49.91,124.99,14,0.928333333,4.12625,0.9125,2.508333333,4.141666667,134.9583333,8.966666667,11.07916667,119.625,9.341666667,11.64166667,1019.395833,1019.4375,7.445833333,8.675
11/23/2010,4,49.91,124.99,14,0.355625,4.836458333,0.35,0.966666667,4.04375,183.1875,6.3625,9.191666667,31.89583333,2.495833333,3.854166667,1016.835417,1016.870833,-3.125,2.4125
11/23/2011,1.5,49.91,124.99,14,0.34875,3.242916667,0.345833333,1.145833333,3.258333333,212.75,5.3375,6.670833333,211,5.545833333,7.025,998.65,998.5125,-51.3,8.445833333
11/23/2012,1,49.91,124.99,14,1.22875,5.341666667,1.229166667,3.7375,5.170833333,130.0416667,10.625,13.40416667,124.9166667,10.37083333,13.20833333,1016.729167,1016.566667,-51.3,8.7125
11/23/2013,3,49.91,124.99,14,0.046666667,14.39791667,0.025,0.025,3.358333333,299.1666667,2.041666667,2.858333333,287.9166667,2.191666667,3.058333333,1030.9,1030.9,5.075,8.108333333
11/23/2014,1.875,49.91,124.99,14,0.5125,11.97791667,0.483333333,0.995833333,4.195833333,178.5833333,4.7875,5.9375,178.4166667,4.9,6.079166667,1015.041667,1015.0375,8.645833333,9.625
11/23/2015,2.125,49.91,124.99,14,0.075416667,10.99833333,0.070833333,0.145833333,6.5125,280.375,2.554166667,3.375,284.375,2.716666667,3.579166667,1013.0875,1013.083333,6.8375,9.133333333
11/23/2016,3,49.91,124.99,14,0.738333333,20.1775,0.679166667,1.345833333,3.604166667,151.5416667,5.970833333,7.65,153.75,6.204166667,7.933333333,1008.854167,1008.854167,8.1,10.0625
11/23/2017,3.375,49.91,124.99,14,0.552916667,23.01791667,0.5,1.054166667,3.4875,149,5.475,6.933333333,171.8333333,5.9375,7.533333333,1005.3,1005.291667,11.14166667,9.025
11/23/2018,3.739130435,49.91,124.99,14,0.85173913,25.61043478,0.743478261,1.7,4.052173913,173.3478261,5.617391304,7.143478261,197,6.091304348,7.752173913,1000,999.9608696,8.713043478,9.534782609
11/23/2019,3,49.91,124.99,14,0.789583333,22.70541667,0.729166667,1.6125,3.8375,120.0833333,7.554166667,9.2875,130.0833333,7.7875,9.5625,1022.591667,1022.591667,8.133333333,9.6
11/23/2020,0,49.91,124.99,14,10000,10000,0.8,2.258333333,4.154166667,138.75,6.975,8.620833333,0,0,0,1012.625,1012.616667,7.241666667,10.5375
11/23/2021,0,49.91,124.99,14,10000,10000,0.475,1.429166667,3.416666667,298.8333333,7.141666667,8.583333333,307.5833333,7.3125,8.804166667,1013.083333,1013.079167,7.8375,-51.3
